Date,Close
2023-09-28 00:00:00+00:00,21715.8515625
2023-09-29 00:00:00+00:00,22140.9140625
2023-09-30 00:00:00+00:00,22055.177734375
2023-10-01 00:00:00+00:00,22110.29296875
2023-10-02 00:00:00+00:00,22950.62109375
2023-10-03 00:00:00+00:00,22771.09765625
2023-10-04 00:00:00+00:00,22712.21484375
2023-10-05 00:00:00+00:00,22904.25390625
2023-10-06 00:00:00+00:00,22495.71484375
2023-10-07 00:00:00+00:00,22835.91796875
2023-10-08 00:00:00+00:00,22850.345703125
2023-10-09 00:00:00+00:00,22860.568359375
2023-10-10 00:00:00+00:00,22518.349609375
2023-10-11 00:00:00+00:00,22288.51171875
2023-10-12 00:00:00+00:00,21821.1640625
2023-10-13 00:00:00+00:00,21961.98046875
2023-10-14 00:00:00+00:00,22154.529296875
2023-10-15 00:00:00+00:00,22155.8046875
2023-10-16 00:00:00+00:00,22344.654296875
2023-10-17 00:00:00+00:00,23354.25
2023-10-18 00:00:00+00:00,23333.166015625
2023-10-19 00:00:00+00:00,23331.81640625
2023-10-20 00:00:00+00:00,23666.240234375
2023-10-21 00:00:00+00:00,24430.40234375
2023-10-22 00:00:00+00:00,24622.1953125
2023-10-23 00:00:00+00:00,24659.271484375
2023-10-24 00:00:00+00:00,27011.0703125
2023-10-25 00:00:00+00:00,27874.478515625
2023-10-26 00:00:00+00:00,28509.30078125
2023-10-27 00:00:00+00:00,28145.25
2023-10-28 00:00:00+00:00,27959.91796875
2023-10-29 00:00:00+00:00,28108.150390625
2023-10-30 00:00:00+00:00,28513.58984375
2023-10-31 00:00:00+00:00,28365.15234375
2023-11-01 00:00:00+00:00,28531.755859375
2023-11-02 00:00:00+00:00,29090.546875
2023-11-03 00:00:00+00:00,28661.970703125
2023-11-04 00:00:00+00:00,28066.533203125
2023-11-05 00:00:00+00:00,28349.2578125
2023-11-06 00:00:00+00:00,28329.1328125
2023-11-07 00:00:00+00:00,28384.369140625
2023-11-08 00:00:00+00:00,28837.236328125
2023-11-09 00:00:00+00:00,29023.537109375
2023-11-10 00:00:00+00:00,30037.173828125
2023-11-11 00:00:00+00:00,30527.677734375
2023-11-12 00:00:00+00:00,30383.75390625
2023-11-13 00:00:00+00:00,30299.369140625
2023-11-14 00:00:00+00:00,29724.306640625
2023-11-15 00:00:00+00:00,28444.43359375
2023-11-16 00:00:00+00:00,30495.119140625
2023-11-17 00:00:00+00:00,29123.71484375
2023-11-18 00:00:00+00:00,29378.42578125
2023-11-19 00:00:00+00:00,29369.611328125
2023-11-20 00:00:00+00:00,30021.13671875
2023-11-21 00:00:00+00:00,29961.365234375
2023-11-22 00:00:00+00:00,28550.5546875
2023-11-23 00:00:00+00:00,29971.88671875
2023-11-24 00:00:00+00:00,29753.5
2023-11-25 00:00:00+00:00,29931.986328125
2023-11-26 00:00:00+00:00,29995.080078125
2023-11-27 00:00:00+00:00,29746.205078125
2023-11-28 00:00:00+00:00,29485.482421875
2023-11-29 00:00:00+00:00,29757.44140625
2023-11-30 00:00:00+00:00,29820.529296875
2023-12-01 00:00:00+00:00,29858.728515625
2023-12-02 00:00:00+00:00,30465.99609375
2023-12-03 00:00:00+00:00,31086.19140625
2023-12-04 00:00:00+00:00,31451.201171875
2023-12-05 00:00:00+00:00,33228.71875
2023-12-06 00:00:00+00:00,34999.90234375
2023-12-07 00:00:00+00:00,34838.3125
2023-12-08 00:00:00+00:00,34393.46875
2023-12-09 00:00:00+00:00,35198.12890625
2023-12-10 00:00:00+00:00,34846.98828125
2023-12-11 00:00:00+00:00,34872.84765625
2023-12-12 00:00:00+00:00,32854.87890625
2023-12-13 00:00:00+00:00,32978.79296875
2023-12-14 00:00:00+00:00,33983.75
2023-12-15 00:00:00+00:00,33689.96484375
2023-12-16 00:00:00+00:00,33044.171875
2023-12-17 00:00:00+00:00,33288.76171875
2023-12-18 00:00:00+00:00,32643.669921875
2023-12-19 00:00:00+00:00,33687.30078125
2023-12-20 00:00:00+00:00,33204.51171875
2023-12-21 00:00:00+00:00,34537.046875
2023-12-22 00:00:00+00:00,34586.21875
2023-12-23 00:00:00+00:00,34646.76171875
2023-12-24 00:00:00+00:00,34443.31640625
2023-12-25 00:00:00+00:00,33936.44921875
2023-12-26 00:00:00+00:00,34329.69140625
2023-12-27 00:00:00+00:00,33411.42578125
2023-12-28 00:00:00+00:00,33939.73046875
2023-12-29 00:00:00+00:00,33474.33203125
2023-12-30 00:00:00+00:00,33047.65234375
2023-12-31 00:00:00+00:00,33090.17578125
2024-01-01 00:00:00+00:00,33201.24609375
2024-01-02 00:00:00+00:00,34701.828125
2024-01-03 00:00:00+00:00,35615.48046875
2024-01-04 00:00:00+00:00,33810.16796875
2024-01-05 00:00:00+00:00,34838.5625
2024-01-06 00:00:00+00:00,34705.47265625
2024-01-07 00:00:00+00:00,34569.12890625
2024-01-08 00:00:00+00:00,34553.77734375
2024-01-09 00:00:00+00:00,36863.765625
2024-01-10 00:00:00+00:00,36297.109375
2024-01-11 00:00:00+00:00,36586.48828125
2024-01-12 00:00:00+00:00,36284.11328125
2024-01-13 00:00:00+00:00,33620.87890625
2024-01-14 00:00:00+00:00,33612.41796875
2024-01-15 00:00:00+00:00,32818.09765625
2024-01-16 00:00:00+00:00,33432.21875
2024-01-17 00:00:00+00:00,34149.4140625
2024-01-18 00:00:00+00:00,33716.08984375
2024-01-19 00:00:00+00:00,32460.779296875
2024-01-20 00:00:00+00:00,32760.095703125
2024-01-21 00:00:00+00:00,32797.23046875
2024-01-22 00:00:00+00:00,32714.728515625
2024-01-23 00:00:00+00:00,31092.654296875
2024-01-24 00:00:00+00:00,31396.26171875
2024-01-25 00:00:00+00:00,31511.9609375
2024-01-26 00:00:00+00:00,31428.02734375
2024-01-27 00:00:00+00:00,32903.35546875
2024-01-28 00:00:00+00:00,33141.9140625
2024-01-29 00:00:00+00:00,33107.82421875
2024-01-30 00:00:00+00:00,34051.703125
2024-01-31 00:00:00+00:00,33836.94921875
2024-02-01 00:00:00+00:00,33583.87890625
2024-02-02 00:00:00+00:00,33794.796875
2024-02-03 00:00:00+00:00,34184.9765625
2024-02-04 00:00:00+00:00,34031.71875
2024-02-05 00:00:00+00:00,33739.484375
2024-02-06 00:00:00+00:00,34035.21484375
2024-02-07 00:00:00+00:00,34185.53125
2024-02-08 00:00:00+00:00,35098.79296875
2024-02-09 00:00:00+00:00,35894.15234375
2024-02-10 00:00:00+00:00,37332.47265625
2024-02-11 00:00:00+00:00,37826.63671875
2024-02-12 00:00:00+00:00,38217.1484375
2024-02-13 00:00:00+00:00,39563.3671875
2024-02-14 00:00:00+00:00,39508.3828125
2024-02-15 00:00:00+00:00,41239.640625
2024-02-16 00:00:00+00:00,41224.984375
2024-02-17 00:00:00+00:00,41390.42578125
2024-02-18 00:00:00+00:00,40995.87890625
2024-02-19 00:00:00+00:00,41332.34375
2024-02-20 00:00:00+00:00,41134.4921875
2024-02-21 00:00:00+00:00,40449.34765625
