Date,High
2023-09-28 00:00:00+00:00,22094.576171875
2023-09-29 00:00:00+00:00,22325.17578125
2023-09-30 00:00:00+00:00,22224.26171875
2023-10-01 00:00:00+00:00,22211.859375
2023-10-02 00:00:00+00:00,23020.52734375
2023-10-03 00:00:00+00:00,23497.61328125
2023-10-04 00:00:00+00:00,22903.98046875
2023-10-05 00:00:00+00:00,22918.2578125
2023-10-06 00:00:00+00:00,23113.224609375
2023-10-07 00:00:00+00:00,23082.125
2023-10-08 00:00:00+00:00,22898.755859375
2023-10-09 00:00:00+00:00,22959.27734375
2023-10-10 00:00:00+00:00,22919.177734375
2023-10-11 00:00:00+00:00,22615.24609375
2023-10-12 00:00:00+00:00,22347.19921875
2023-10-13 00:00:00+00:00,21863.681640625
2023-10-14 00:00:00+00:00,22344.484375
2023-10-15 00:00:00+00:00,22244.30078125
2023-10-16 00:00:00+00:00,22458.958984375
2023-10-17 00:00:00+00:00,24200.333984375
2023-10-18 00:00:00+00:00,23473.615234375
2023-10-19 00:00:00+00:00,23716.576171875
2023-10-20 00:00:00+00:00,23718.814453125
2023-10-21 00:00:00+00:00,24818.560546875
2023-10-22 00:00:00+00:00,24925.931640625
2023-10-23 00:00:00+00:00,24853.46875
2023-10-24 00:00:00+00:00,28052.671875
2023-10-25 00:00:00+00:00,28645.529296875
2023-10-26 00:00:00+00:00,28953.1328125
2023-10-27 00:00:00+00:00,28834.298828125
2023-10-28 00:00:00+00:00,28248.064453125
2023-10-29 00:00:00+00:00,28363.603515625
2023-10-30 00:00:00+00:00,28654.228515625
2023-10-31 00:00:00+00:00,28723.6328125
2023-11-01 00:00:00+00:00,28586.09765625
2023-11-02 00:00:00+00:00,29261.55078125
2023-11-03 00:00:00+00:00,29458.6171875
2023-11-04 00:00:00+00:00,28665.443359375
2023-11-05 00:00:00+00:00,28489.73046875
2023-11-06 00:00:00+00:00,28561.28515625
2023-11-07 00:00:00+00:00,28420.63671875
2023-11-08 00:00:00+00:00,29196.435546875
2023-11-09 00:00:00+00:00,29302.333984375
2023-11-10 00:00:00+00:00,30870.646484375
2023-11-11 00:00:00+00:00,30674.802734375
2023-11-12 00:00:00+00:00,30603.865234375
2023-11-13 00:00:00+00:00,30457.091796875
2023-11-14 00:00:00+00:00,30585.115234375
2023-11-15 00:00:00+00:00,29918.0
2023-11-16 00:00:00+00:00,30569.06640625
2023-11-17 00:00:00+00:00,30544.4296875
2023-11-18 00:00:00+00:00,29464.96484375
2023-11-19 00:00:00+00:00,29573.17578125
2023-11-20 00:00:00+00:00,30112.173828125
2023-11-21 00:00:00+00:00,30213.837890625
2023-11-22 00:00:00+00:00,30065.2109375
2023-11-23 00:00:00+00:00,30298.189453125
2023-11-24 00:00:00+00:00,29975.099609375
2023-11-25 00:00:00+00:00,30482.87890625
2023-11-26 00:00:00+00:00,30070.978515625
2023-11-27 00:00:00+00:00,30013.736328125
2023-11-28 00:00:00+00:00,29817.732421875
2023-11-29 00:00:00+00:00,30224.310546875
2023-11-30 00:00:00+00:00,30214.65625
2023-12-01 00:00:00+00:00,30028.048828125
2023-12-02 00:00:00+00:00,30723.61328125
2023-12-03 00:00:00+00:00,31245.734375
2023-12-04 00:00:00+00:00,31564.927734375
2023-12-05 00:00:00+00:00,33549.1875
2023-12-06 00:00:00+00:00,35260.390625
2023-12-07 00:00:00+00:00,35129.625
2023-12-08 00:00:00+00:00,35093.83984375
2023-12-09 00:00:00+00:00,35629.9375
2023-12-10 00:00:00+00:00,35353.26171875
2023-12-11 00:00:00+00:00,35088.90234375
2023-12-12 00:00:00+00:00,34896.390625
2023-12-13 00:00:00+00:00,33485.08203125
2023-12-14 00:00:00+00:00,34407.98046875
2023-12-15 00:00:00+00:00,33936.33984375
2023-12-16 00:00:00+00:00,33774.046875
2023-12-17 00:00:00+00:00,33623.5625
2023-12-18 00:00:00+00:00,33382.83984375
2023-12-19 00:00:00+00:00,33777.65625
2023-12-20 00:00:00+00:00,34264.33203125
2023-12-21 00:00:00+00:00,34938.53125
2023-12-22 00:00:00+00:00,34888.6796875
2023-12-23 00:00:00+00:00,34970.51171875
2023-12-24 00:00:00+00:00,34660.77734375
2023-12-25 00:00:00+00:00,34595.98046875
2023-12-26 00:00:00+00:00,34485.140625
2023-12-27 00:00:00+00:00,34321.84765625
2023-12-28 00:00:00+00:00,34140.79296875
2023-12-29 00:00:00+00:00,34214.46875
2023-12-30 00:00:00+00:00,33921.078125
2023-12-31 00:00:00+00:00,33425.51171875
2024-01-01 00:00:00+00:00,33642.79296875
2024-01-02 00:00:00+00:00,34707.26953125
2024-01-03 00:00:00+00:00,36004.78515625
2024-01-04 00:00:00+00:00,36006.94140625
2024-01-05 00:00:00+00:00,35289.43359375
2024-01-06 00:00:00+00:00,34855.25
2024-01-07 00:00:00+00:00,34756.50390625
2024-01-08 00:00:00+00:00,34967.06640625
2024-01-09 00:00:00+00:00,37036.3359375
2024-01-10 00:00:00+00:00,37693.97265625
2024-01-11 00:00:00+00:00,37394.5390625
2024-01-12 00:00:00+00:00,38497.26953125
2024-01-13 00:00:00+00:00,36418.41015625
2024-01-14 00:00:00+00:00,33920.1875
2024-01-15 00:00:00+00:00,33787.546875
2024-01-16 00:00:00+00:00,34032.3203125
2024-01-17 00:00:00+00:00,34481.57421875
2024-01-18 00:00:00+00:00,34169.55078125
2024-01-19 00:00:00+00:00,33779.31640625
2024-01-20 00:00:00+00:00,33184.0625
2024-01-21 00:00:00+00:00,32964.3515625
2024-01-22 00:00:00+00:00,32946.62109375
2024-01-23 00:00:00+00:00,32767.75390625
2024-01-24 00:00:00+00:00,31533.919921875
2024-01-25 00:00:00+00:00,31739.24609375
2024-01-26 00:00:00+00:00,31630.64453125
2024-01-27 00:00:00+00:00,33215.0703125
2024-01-28 00:00:00+00:00,33201.37890625
2024-01-29 00:00:00+00:00,33674.703125
2024-01-30 00:00:00+00:00,34066.734375
2024-01-31 00:00:00+00:00,34589.32421875
2024-02-01 00:00:00+00:00,34374.55859375
2024-02-02 00:00:00+00:00,33919.46484375
2024-02-03 00:00:00+00:00,34318.52734375
2024-02-04 00:00:00+00:00,34322.77734375
2024-02-05 00:00:00+00:00,34115.1484375
2024-02-06 00:00:00+00:00,34650.82421875
2024-02-07 00:00:00+00:00,34435.66796875
2024-02-08 00:00:00+00:00,35118.2890625
2024-02-09 00:00:00+00:00,36124.1875
2024-02-10 00:00:00+00:00,38117.37109375
2024-02-11 00:00:00+00:00,38123.484375
2024-02-12 00:00:00+00:00,38432.11328125
2024-02-13 00:00:00+00:00,39810.82421875
2024-02-14 00:00:00+00:00,39892.76171875
2024-02-15 00:00:00+00:00,41417.95703125
2024-02-16 00:00:00+00:00,41993.328125
2024-02-17 00:00:00+00:00,41806.14453125
2024-02-18 00:00:00+00:00,41415.58984375
2024-02-19 00:00:00+00:00,41532.73828125
2024-02-20 00:00:00+00:00,41567.0546875
2024-02-21 00:00:00+00:00,41469.30078125
