Date,Volume
2023-11-18 00:00:00+00:00,18018015912
2023-11-19 00:00:00+00:00,9541647369
2023-11-20 00:00:00+00:00,10371446790
2023-11-21 00:00:00+00:00,16699308509
2023-11-22 00:00:00+00:00,20067097913
2023-11-23 00:00:00+00:00,19534754376
2023-11-24 00:00:00+00:00,11342149827
2023-11-25 00:00:00+00:00,18189940106
2023-11-26 00:00:00+00:00,7221310482
2023-11-27 00:00:00+00:00,10908887275
2023-11-28 00:00:00+00:00,15040207613
2023-11-29 00:00:00+00:00,17065899326
2023-11-30 00:00:00+00:00,16327544545
2023-12-01 00:00:00+00:00,14343166201
2023-12-02 00:00:00+00:00,18515470941
2023-12-03 00:00:00+00:00,12232493819
2023-12-04 00:00:00+00:00,12406098945
2023-12-05 00:00:00+00:00,31547521722
2023-12-06 00:00:00+00:00,28831741764
2023-12-07 00:00:00+00:00,23819206924
2023-12-08 00:00:00+00:00,21954981343
2023-12-09 00:00:00+00:00,19462164732
2023-12-10 00:00:00+00:00,13841421414
2023-12-11 00:00:00+00:00,10355572475
2023-12-12 00:00:00+00:00,32368027178
2023-12-13 00:00:00+00:00,19715180925
2023-12-14 00:00:00+00:00,21232848357
2023-12-15 00:00:00+00:00,20029293634
2023-12-16 00:00:00+00:00,15477530373
2023-12-17 00:00:00+00:00,11337951402
2023-12-18 00:00:00+00:00,13162298591
2023-12-19 00:00:00+00:00,19936169687
2023-12-20 00:00:00+00:00,18201377610
2023-12-21 00:00:00+00:00,22049489983
2023-12-22 00:00:00+00:00,17701648583
2023-12-23 00:00:00+00:00,16559189257
2023-12-24 00:00:00+00:00,10636903509
2023-12-25 00:00:00+00:00,14855876051
2023-12-26 00:00:00+00:00,16621108284
2023-12-27 00:00:00+00:00,23594318803
2023-12-28 00:00:00+00:00,19735110181
2023-12-29 00:00:00+00:00,18054977889
2023-12-30 00:00:00+00:00,20409782528
2023-12-31 00:00:00+00:00,12569794878
2024-01-01 00:00:00+00:00,12880989600
2024-01-02 00:00:00+00:00,14477892693
2024-01-03 00:00:00+00:00,31161207811
2024-01-04 00:00:00+00:00,36567290561
2024-01-05 00:00:00+00:00,24010177252
2024-01-06 00:00:00+00:00,25411430342
2024-01-07 00:00:00+00:00,12646374312
2024-01-08 00:00:00+00:00,15200210146
2024-01-09 00:00:00+00:00,33548408387
2024-01-10 00:00:00+00:00,31326533555
2024-01-11 00:00:00+00:00,39322431324
2024-01-12 00:00:00+00:00,35865584791
2024-01-13 00:00:00+00:00,33997102249
2024-01-14 00:00:00+00:00,16163395649
2024-01-15 00:00:00+00:00,13757686290
2024-01-16 00:00:00+00:00,17553045531
2024-01-17 00:00:00+00:00,19041456519
2024-01-18 00:00:00+00:00,16447785891
2024-01-19 00:00:00+00:00,19839231206
2024-01-20 00:00:00+00:00,20271110301
2024-01-21 00:00:00+00:00,9120510092
2024-01-22 00:00:00+00:00,7357855037
2024-01-23 00:00:00+00:00,24663845357
2024-01-24 00:00:00+00:00,23043216327
2024-01-25 00:00:00+00:00,17580937681
2024-01-26 00:00:00+00:00,14553087920
2024-01-27 00:00:00+00:00,20141727049
2024-01-28 00:00:00+00:00,8988073323
2024-01-29 00:00:00+00:00,13278362126
2024-01-30 00:00:00+00:00,16258381725
2024-01-31 00:00:00+00:00,18782749364
2024-02-01 00:00:00+00:00,19459498862
2024-02-02 00:00:00+00:00,16808012970
2024-02-03 00:00:00+00:00,14726392865
2024-02-04 00:00:00+00:00,8841328806
2024-02-05 00:00:00+00:00,11727980883
2024-02-06 00:00:00+00:00,14932151556
2024-02-07 00:00:00+00:00,13328751358
2024-02-08 00:00:00+00:00,16731665973
2024-02-09 00:00:00+00:00,20723223301
2024-02-10 00:00:00+00:00,31132120024
2024-02-11 00:00:00+00:00,12984935230
2024-02-12 00:00:00+00:00,15285514879
2024-02-13 00:00:00+00:00,27331042406
2024-02-14 00:00:00+00:00,28270101466
2024-02-15 00:00:00+00:00,31117192649
2024-02-16 00:00:00+00:00,30609535628
2024-02-17 00:00:00+00:00,22361984665
2024-02-18 00:00:00+00:00,15877713941
2024-02-19 00:00:00+00:00,13952852681
2024-02-20 00:00:00+00:00,16970589213
2024-02-21 00:00:00+00:00,24082819072
