Date,Open
2023-09-28 00:00:00+00:00,21578.4375
2023-09-29 00:00:00+00:00,21718.40234375
2023-09-30 00:00:00+00:00,22143.615234375
2023-10-01 00:00:00+00:00,22055.15234375
2023-10-02 00:00:00+00:00,22109.8671875
2023-10-03 00:00:00+00:00,22944.919921875
2023-10-04 00:00:00+00:00,22752.4609375
2023-10-05 00:00:00+00:00,22711.466796875
2023-10-06 00:00:00+00:00,22903.638671875
2023-10-07 00:00:00+00:00,22492.60546875
2023-10-08 00:00:00+00:00,22836.0703125
2023-10-09 00:00:00+00:00,22852.666015625
2023-10-10 00:00:00+00:00,22860.064453125
2023-10-11 00:00:00+00:00,22522.857421875
2023-10-12 00:00:00+00:00,22289.37109375
2023-10-13 00:00:00+00:00,21821.140625
2023-10-14 00:00:00+00:00,21958.763671875
2023-10-15 00:00:00+00:00,22157.685546875
2023-10-16 00:00:00+00:00,22152.755859375
2023-10-17 00:00:00+00:00,22347.1015625
2023-10-18 00:00:00+00:00,23356.404296875
2023-10-19 00:00:00+00:00,23331.34375
2023-10-20 00:00:00+00:00,23335.171875
2023-10-21 00:00:00+00:00,23676.95703125
2023-10-22 00:00:00+00:00,24430.759765625
2023-10-23 00:00:00+00:00,24622.39453125
2023-10-24 00:00:00+00:00,24779.953125
2023-10-25 00:00:00+00:00,27003.78125
2023-10-26 00:00:00+00:00,27886.416015625
2023-10-27 00:00:00+00:00,28510.513671875
2023-10-28 00:00:00+00:00,28145.126953125
2023-10-29 00:00:00+00:00,27958.20703125
2023-10-30 00:00:00+00:00,28107.982421875
2023-10-31 00:00:00+00:00,28508.0234375
2023-11-01 00:00:00+00:00,28363.2734375
2023-11-02 00:00:00+00:00,28523.111328125
2023-11-03 00:00:00+00:00,29094.09765625
2023-11-04 00:00:00+00:00,28665.443359375
2023-11-05 00:00:00+00:00,28069.763671875
2023-11-06 00:00:00+00:00,28355.572265625
2023-11-07 00:00:00+00:00,28325.44140625
2023-11-08 00:00:00+00:00,28392.8125
2023-11-09 00:00:00+00:00,28817.640625
2023-11-10 00:00:00+00:00,29005.921875
2023-11-11 00:00:00+00:00,30044.646484375
2023-11-12 00:00:00+00:00,30524.48828125
2023-11-13 00:00:00+00:00,30380.431640625
2023-11-14 00:00:00+00:00,30312.27734375
2023-11-15 00:00:00+00:00,29715.701171875
2023-11-16 00:00:00+00:00,28452.81640625
2023-11-17 00:00:00+00:00,30494.634765625
2023-11-18 00:00:00+00:00,29131.814453125
2023-11-19 00:00:00+00:00,29401.45703125
2023-11-20 00:00:00+00:00,29369.662109375
2023-11-21 00:00:00+00:00,30011.12109375
2023-11-22 00:00:00+00:00,29955.1328125
2023-11-23 00:00:00+00:00,28504.91015625
2023-11-24 00:00:00+00:00,29962.353515625
2023-11-25 00:00:00+00:00,29758.84375
2023-11-26 00:00:00+00:00,29932.884765625
2023-11-27 00:00:00+00:00,29995.109375
2023-11-28 00:00:00+00:00,29726.41796875
2023-11-29 00:00:00+00:00,29480.59375
2023-11-30 00:00:00+00:00,29753.5234375
2023-12-01 00:00:00+00:00,29822.59765625
2023-12-02 00:00:00+00:00,29862.89453125
2023-12-03 00:00:00+00:00,30466.4140625
2023-12-04 00:00:00+00:00,31082.943359375
2023-12-05 00:00:00+00:00,31451.38671875
2023-12-06 00:00:00+00:00,33233.59765625
2023-12-07 00:00:00+00:00,34999.40625
2023-12-08 00:00:00+00:00,34856.37890625
2023-12-09 00:00:00+00:00,34393.83984375
2023-12-10 00:00:00+00:00,35208.82421875
2023-12-11 00:00:00+00:00,34848.8984375
2023-12-12 00:00:00+00:00,34882.6640625
2023-12-13 00:00:00+00:00,32850.81640625
2023-12-14 00:00:00+00:00,32993.30859375
2023-12-15 00:00:00+00:00,33978.6171875
2023-12-16 00:00:00+00:00,33693.31640625
2023-12-17 00:00:00+00:00,33050.4609375
2023-12-18 00:00:00+00:00,33285.6015625
2023-12-19 00:00:00+00:00,32630.677734375
2023-12-20 00:00:00+00:00,33701.50390625
2023-12-21 00:00:00+00:00,33197.265625
2023-12-22 00:00:00+00:00,34533.78515625
2023-12-23 00:00:00+00:00,34586.08984375
2023-12-24 00:00:00+00:00,34658.0234375
2023-12-25 00:00:00+00:00,34434.515625
2023-12-26 00:00:00+00:00,33932.07421875
2023-12-27 00:00:00+00:00,34319.2265625
2023-12-28 00:00:00+00:00,33409.90625
2023-12-29 00:00:00+00:00,33959.53125
2023-12-30 00:00:00+00:00,33463.95703125
2023-12-31 00:00:00+00:00,33041.6484375
2024-01-01 00:00:00+00:00,33086.40625
2024-01-02 00:00:00+00:00,33213.0703125
2024-01-03 00:00:00+00:00,34717.39453125
2024-01-04 00:00:00+00:00,35618.35546875
2024-01-05 00:00:00+00:00,33816.1953125
2024-01-06 00:00:00+00:00,34848.859375
2024-01-07 00:00:00+00:00,34718.25390625
2024-01-08 00:00:00+00:00,34576.4140625
2024-01-09 00:00:00+00:00,34558.1875
2024-01-10 00:00:00+00:00,36877.21484375
2024-01-11 00:00:00+00:00,36282.80078125
2024-01-12 00:00:00+00:00,36608.6875
2024-01-13 00:00:00+00:00,36273.3203125
2024-01-14 00:00:00+00:00,33578.734375
2024-01-15 00:00:00+00:00,33612.328125
2024-01-16 00:00:00+00:00,32754.3359375
2024-01-17 00:00:00+00:00,33422.28515625
2024-01-18 00:00:00+00:00,34131.3359375
2024-01-19 00:00:00+00:00,33715.8203125
2024-01-20 00:00:00+00:00,32473.681640625
2024-01-21 00:00:00+00:00,32764.9609375
2024-01-22 00:00:00+00:00,32801.87890625
2024-01-23 00:00:00+00:00,32720.92578125
2024-01-24 00:00:00+00:00,31101.583984375
2024-01-25 00:00:00+00:00,31421.51171875
2024-01-26 00:00:00+00:00,31510.763671875
2024-01-27 00:00:00+00:00,31430.39453125
2024-01-28 00:00:00+00:00,32902.375
2024-01-29 00:00:00+00:00,33146.6875
2024-01-30 00:00:00+00:00,33104.13671875
2024-01-31 00:00:00+00:00,34061.12890625
2024-02-01 00:00:00+00:00,33831.94140625
2024-02-02 00:00:00+00:00,33573.75
2024-02-03 00:00:00+00:00,33796.26171875
2024-02-04 00:00:00+00:00,34184.265625
2024-02-05 00:00:00+00:00,34033.84765625
2024-02-06 00:00:00+00:00,33734.76171875
2024-02-07 00:00:00+00:00,34034.19921875
2024-02-08 00:00:00+00:00,34189.77734375
2024-02-09 00:00:00+00:00,35109.80078125
2024-02-10 00:00:00+00:00,35890.83984375
2024-02-11 00:00:00+00:00,37337.484375
2024-02-12 00:00:00+00:00,37824.8046875
2024-02-13 00:00:00+00:00,38219.1015625
2024-02-14 00:00:00+00:00,39550.01171875
2024-02-15 00:00:00+00:00,39501.234375
2024-02-16 00:00:00+00:00,41247.66796875
2024-02-17 00:00:00+00:00,41224.32421875
2024-02-18 00:00:00+00:00,41391.59375
2024-02-19 00:00:00+00:00,40995.06640625
2024-02-20 00:00:00+00:00,41342.0703125
2024-02-21 00:00:00+00:00,41404.5625
